location_id,stone_id,role,label,lon,lat,coordinate_method,uncertainty_m,confidence,is_estimate,rationale,review_status
DR228:findspot,DR228,findspot,,,,unknown,,unknown,False,Den maskinelt undersøgte Wikidata-post har ingen oplysning om findspot.,needs_review
DR228:current,DR228,current_location,Sandby Kirke,11.739071588,55.378827355,source_coordinate,100,medium,False,"Koordinatet er Wikidata P625 på selve stenen. Det behandles foreløbigt som nuværende placering, fordi Wikidata ikke angiver koordinatets historiske rolle. Klassifikationen kræver individuel kontrol; 100 m er en foreløbig usikkerhed.",needs_review
DR202:original,DR202,original_location,,,,unknown,,unknown,False,Ingen undersøgt kilde dokumenterer endnu stenens oprindelige opstillingssted. Fundsted og oprindeligt opstillingssted må ikke sidestilles.,needs_review
DR202:findspot,DR202,findspot,,,,unknown,,unknown,False,Den maskinelt undersøgte Wikidata-post har ingen oplysning om findspot.,needs_review
DR202:current,DR202,current_location,Rønninge Kirke,10.6044,55.3446,source_coordinate,100,medium,False,"Koordinatet er Wikidata P625 på selve stenen. Det behandles foreløbigt som nuværende placering, fordi Wikidata ikke angiver koordinatets historiske rolle. Klassifikationen kræver individuel kontrol; 100 m er en foreløbig usikkerhed.",needs_review
DR62:original,DR62,original_location,,,,unknown,,unknown,False,Ingen undersøgt kilde dokumenterer endnu stenens oprindelige opstillingssted. Fundsted og oprindeligt opstillingssted må ikke sidestilles.,needs_review
DR62:findspot,DR62,findspot,,,,unknown,,unknown,False,Den maskinelt undersøgte Wikidata-post har ingen oplysning om findspot.,needs_review
DR62:current,DR62,current_location,Sjelle Kirke,9.9313,56.1832,source_coordinate,100,medium,False,"Koordinatet er Wikidata P625 på selve stenen. Det behandles foreløbigt som nuværende placering, fordi Wikidata ikke angiver koordinatets historiske rolle. Klassifikationen kræver individuel kontrol; 100 m er en foreløbig usikkerhed.",needs_review
DR133:original,DR133,original_location,,,,unknown,,unknown,False,Ingen undersøgt kilde dokumenterer endnu stenens oprindelige opstillingssted. Fundsted og oprindeligt opstillingssted må ikke sidestilles.,needs_review
DR133:findspot,DR133,findspot,,,,unknown,,unknown,False,Den maskinelt undersøgte Wikidata-post har ingen oplysning om findspot.,needs_review
DR133:current,DR133,current_location,Skivum Kirke,9.58932,56.8657,source_coordinate,100,medium,False,"Koordinatet er Wikidata P625 på selve stenen. Det behandles foreløbigt som nuværende placering, fordi Wikidata ikke angiver koordinatets historiske rolle. Klassifikationen kræver individuel kontrol; 100 m er en foreløbig usikkerhed.",needs_review
Q12335796:original,Q12335796,original_location,,,,unknown,,unknown,False,Ingen undersøgt kilde dokumenterer endnu stenens oprindelige opstillingssted. Fundsted og oprindeligt opstillingssted må ikke sidestilles.,needs_review
Q12335796:findspot,Q12335796,findspot,1994,,,unknown,,unknown,False,"Wikidata angiver et fundsted med P189, men stedet mangler koordinater.",needs_review
Q12335796:current,Q12335796,current_location,Skovby,10.30102,54.91184,source_coordinate,100,medium,False,"Koordinatet er Wikidata P625 på selve stenen. Det behandles foreløbigt som nuværende placering, fordi Wikidata ikke angiver koordinatets historiske rolle. Klassifikationen kræver individuel kontrol; 100 m er en foreløbig usikkerhed.",needs_review
DR119:original,DR119,original_location,,,,unknown,,unknown,False,Ingen undersøgt kilde dokumenterer endnu stenens oprindelige opstillingssted. Fundsted og oprindeligt opstillingssted må ikke sidestilles.,needs_review
DR119:findspot,DR119,findspot,,,,unknown,,unknown,False,Den maskinelt undersøgte Wikidata-post har ingen oplysning om findspot.,needs_review
DR119:current,DR119,current_location,,10.0331,56.5401,source_coordinate,100,medium,False,"Koordinatet er Wikidata P625 på selve stenen. Det behandles foreløbigt som nuværende placering, fordi Wikidata ikke angiver koordinatets historiske rolle. Klassifikationen kræver individuel kontrol; 100 m er en foreløbig usikkerhed.",needs_review
DREM85265:original,DREM85265,original_location,,,,unknown,,unknown,False,Ingen undersøgt kilde dokumenterer endnu stenens oprindelige opstillingssted. Fundsted og oprindeligt opstillingssted må ikke sidestilles.,needs_review
DREM85265:findspot,DREM85265,findspot,,,,unknown,,unknown,False,Den maskinelt undersøgte Wikidata-post har ingen oplysning om findspot.,needs_review
DREM85265:current,DREM85265,current_location,,9.82459,56.2264,source_coordinate,100,medium,False,"Koordinatet er Wikidata P625 på selve stenen. Det behandles foreløbigt som nuværende placering, fordi Wikidata ikke angiver koordinatets historiske rolle. Klassifikationen kræver individuel kontrol; 100 m er en foreløbig usikkerhed.",needs_review
DR17:original,DR17,original_location,,,,unknown,,unknown,False,Ingen undersøgt kilde dokumenterer endnu stenens oprindelige opstillingssted. Fundsted og oprindeligt opstillingssted må ikke sidestilles.,needs_review
DR17:findspot,DR17,findspot,,,,unknown,,unknown,False,Den maskinelt undersøgte Wikidata-post har ingen oplysning om findspot.,needs_review
DR17:current,DR17,current_location,Starup Kirke,9.53227,55.24827,source_coordinate,100,medium,False,"Koordinatet er Wikidata P625 på selve stenen. Det behandles foreløbigt som nuværende placering, fordi Wikidata ikke angiver koordinatets historiske rolle. Klassifikationen kræver individuel kontrol; 100 m er en foreløbig usikkerhed.",needs_review
DR118:original,DR118,original_location,,,,unknown,,unknown,False,Ingen undersøgt kilde dokumenterer endnu stenens oprindelige opstillingssted. Fundsted og oprindeligt opstillingssted må ikke sidestilles.,needs_review
DR118:findspot,DR118,findspot,,,,unknown,,unknown,False,Den maskinelt undersøgte Wikidata-post har ingen oplysning om findspot.,needs_review
DR118:current,DR118,current_location,Stenalt,10.29157,56.50854,source_coordinate,100,medium,False,"Koordinatet er Wikidata P625 på selve stenen. Det behandles foreløbigt som nuværende placering, fordi Wikidata ikke angiver koordinatets historiske rolle. Klassifikationen kræver individuel kontrol; 100 m er en foreløbig usikkerhed.",needs_review
DR138:original,DR138,original_location,,,,unknown,,unknown,False,Ingen undersøgt kilde dokumenterer endnu stenens oprindelige opstillingssted. Fundsted og oprindeligt opstillingssted må ikke sidestilles.,needs_review
DR138:findspot,DR138,findspot,,,,unknown,,unknown,False,Den maskinelt undersøgte Wikidata-post har ingen oplysning om findspot.,needs_review
DR138:current,DR138,current_location,Suldrup Kirke,9.691005993,56.855488396,source_coordinate,100,medium,False,"Koordinatet er Wikidata P625 på selve stenen. Det behandles foreløbigt som nuværende placering, fordi Wikidata ikke angiver koordinatets historiske rolle. Klassifikationen kræver individuel kontrol; 100 m er en foreløbig usikkerhed.",needs_review
DR82:original,DR82,original_location,,,,unknown,,unknown,False,Ingen undersøgt kilde dokumenterer endnu stenens oprindelige opstillingssted. Fundsted og oprindeligt opstillingssted må ikke sidestilles.,needs_review
DR82:findspot,DR82,findspot,,,,unknown,,unknown,False,Den maskinelt undersøgte Wikidata-post har ingen oplysning om findspot.,needs_review
DR82:current,DR82,current_location,,9.790510982,56.39579386,source_coordinate,100,medium,False,"Koordinatet er Wikidata P625 på selve stenen. Det behandles foreløbigt som nuværende placering, fordi Wikidata ikke angiver koordinatets historiske rolle. Klassifikationen kræver individuel kontrol; 100 m er en foreløbig usikkerhed.",needs_review
DR83:original,DR83,original_location,,,,unknown,,unknown,False,Ingen undersøgt kilde dokumenterer endnu stenens oprindelige opstillingssted. Fundsted og oprindeligt opstillingssted må ikke sidestilles.,needs_review
DR83:findspot,DR83,findspot,,,,unknown,,unknown,False,Den maskinelt undersøgte Wikidata-post har ingen oplysning om findspot.,needs_review
DR83:current,DR83,current_location,Sønder Vinge Kirke,9.78658,56.4088,source_coordinate,100,medium,False,"Koordinatet er Wikidata P625 på selve stenen. Det behandles foreløbigt som nuværende placering, fordi Wikidata ikke angiver koordinatets historiske rolle. Klassifikationen kræver individuel kontrol; 100 m er en foreløbig usikkerhed.",needs_review
DR56:original,DR56,original_location,,,,unknown,,unknown,False,Ingen undersøgt kilde dokumenterer endnu stenens oprindelige opstillingssted. Fundsted og oprindeligt opstillingssted må ikke sidestilles.,needs_review
DR56:findspot,DR56,findspot,,,,unknown,,unknown,False,Den maskinelt undersøgte Wikidata-post har ingen oplysning om findspot.,needs_review
DR56:current,DR56,current_location,Sønder Vissing Kirke,9.64214,56.0231,source_coordinate,100,medium,False,"Koordinatet er Wikidata P625 på selve stenen. Det behandles foreløbigt som nuværende placering, fordi Wikidata ikke angiver koordinatets historiske rolle. Klassifikationen kræver individuel kontrol; 100 m er en foreløbig usikkerhed.",needs_review
DR191:original,DR191,original_location,,,,unknown,,unknown,False,Ingen undersøgt kilde dokumenterer endnu stenens oprindelige opstillingssted. Fundsted og oprindeligt opstillingssted må ikke sidestilles.,needs_review
DR191:findspot,DR191,findspot,,,,unknown,,unknown,False,Den maskinelt undersøgte Wikidata-post har ingen oplysning om findspot.,needs_review
DR191:current,DR191,current_location,Jægerspris Slotspark,11.977891609,55.856446296,source_coordinate,100,medium,False,"Koordinatet er Wikidata P625 på selve stenen. Det behandles foreløbigt som nuværende placering, fordi Wikidata ikke angiver koordinatets historiske rolle. Klassifikationen kræver individuel kontrol; 100 m er en foreløbig usikkerhed.",needs_review
DR235:original,DR235,original_location,,,,unknown,,unknown,False,Ingen undersøgt kilde dokumenterer endnu stenens oprindelige opstillingssted. Fundsted og oprindeligt opstillingssted må ikke sidestilles.,needs_review
DR235:findspot,DR235,findspot,,,,unknown,,unknown,False,Den maskinelt undersøgte Wikidata-post har ingen oplysning om findspot.,needs_review
DR235:current,DR235,current_location,Nationalmuseet,12.5756,55.6749,source_coordinate,100,medium,False,"Koordinatet er Wikidata P625 på selve stenen. Det behandles foreløbigt som nuværende placering, fordi Wikidata ikke angiver koordinatets historiske rolle. Klassifikationen kræver individuel kontrol; 100 m er en foreløbig usikkerhed.",needs_review
DR124:original,DR124,original_location,,,,unknown,,unknown,False,Ingen undersøgt kilde dokumenterer endnu stenens oprindelige opstillingssted. Fundsted og oprindeligt opstillingssted må ikke sidestilles.,needs_review
DR124:findspot,DR124,findspot,,,,unknown,,unknown,False,Den maskinelt undersøgte Wikidata-post har ingen oplysning om findspot.,needs_review
DR124:current,DR124,current_location,Vester Tørslev Kirke,9.900194,56.598459,source_coordinate,100,medium,False,"Koordinatet er Wikidata P625 på selve stenen. Det behandles foreløbigt som nuværende placering, fordi Wikidata ikke angiver koordinatets historiske rolle. Klassifikationen kræver individuel kontrol; 100 m er en foreløbig usikkerhed.",needs_review
DR110:original,DR110,original_location,,,,unknown,,unknown,False,Ingen undersøgt kilde dokumenterer endnu stenens oprindelige opstillingssted. Fundsted og oprindeligt opstillingssted må ikke sidestilles.,needs_review
DR110:findspot,DR110,findspot,,,,unknown,,unknown,False,Den maskinelt undersøgte Wikidata-post har ingen oplysning om findspot.,needs_review
DR110:current,DR110,current_location,Virring Kirke,10.2464,56.4346,source_coordinate,100,medium,False,"Koordinatet er Wikidata P625 på selve stenen. Det behandles foreløbigt som nuværende placering, fordi Wikidata ikke angiver koordinatets historiske rolle. Klassifikationen kræver individuel kontrol; 100 m er en foreløbig usikkerhed.",needs_review
DR98:original,DR98,original_location,,,,unknown,,unknown,False,Ingen undersøgt kilde dokumenterer endnu stenens oprindelige opstillingssted. Fundsted og oprindeligt opstillingssted må ikke sidestilles.,needs_review
DR98:findspot,DR98,findspot,,,,unknown,,unknown,False,Den maskinelt undersøgte Wikidata-post har ingen oplysning om findspot.,needs_review
DR98:current,DR98,current_location,Øster Bjerregrav Kirke,9.905113596,56.488640887,source_coordinate,100,medium,False,"Koordinatet er Wikidata P625 på selve stenen. Det behandles foreløbigt som nuværende placering, fordi Wikidata ikke angiver koordinatets historiske rolle. Klassifikationen kræver individuel kontrol; 100 m er en foreløbig usikkerhed.",needs_review
DR99:original,DR99,original_location,,,,unknown,,unknown,False,Ingen undersøgt kilde dokumenterer endnu stenens oprindelige opstillingssted. Fundsted og oprindeligt opstillingssted må ikke sidestilles.,needs_review
DR99:findspot,DR99,findspot,,,,unknown,,unknown,False,Den maskinelt undersøgte Wikidata-post har ingen oplysning om findspot.,needs_review
DR99:current,DR99,current_location,Øster Bjerregrav Kirke,9.90503877,56.488627691,source_coordinate,100,medium,False,"Koordinatet er Wikidata P625 på selve stenen. Det behandles foreløbigt som nuværende placering, fordi Wikidata ikke angiver koordinatets historiske rolle. Klassifikationen kræver individuel kontrol; 100 m er en foreløbig usikkerhed.",needs_review
DR93:original,DR93,original_location,,,,unknown,,unknown,False,Ingen undersøgt kilde dokumenterer endnu stenens oprindelige opstillingssted. Fundsted og oprindeligt opstillingssted må ikke sidestilles.,needs_review
DR93:findspot,DR93,findspot,,,,unknown,,unknown,False,Den maskinelt undersøgte Wikidata-post har ingen oplysning om findspot.,needs_review
DR93:current,DR93,current_location,Nationalmuseet,12.5756,55.6749,source_coordinate,100,medium,False,"Koordinatet er Wikidata P625 på selve stenen. Det behandles foreløbigt som nuværende placering, fordi Wikidata ikke angiver koordinatets historiske rolle. Klassifikationen kræver individuel kontrol; 100 m er en foreløbig usikkerhed.",needs_review
